Local time,Open,High,Low,Close,Volume
03.07.2023 05:07:00.000 GMT+0530,1.09075,1.09077,1.09075,1.09076,77.4
03.07.2023 05:08:00.000 GMT+0530,1.09075,1.09079,1.09071,1.09071,130.93
03.07.2023 05:09:00.000 GMT+0530,1.09073,1.09077,1.09071,1.09073,121.5
03.07.2023 05:10:00.000 GMT+0530,1.09073,1.09076,1.09073,1.09076,51.3
03.07.2023 05:11:00.000 GMT+0530,1.09075,1.09076,1.09073,1.09073,40.5
03.07.2023 05:12:00.000 GMT+0530,1.09075,1.09077,1.09073,1.09077,65.7
03.07.2023 05:13:00.000 GMT+0530,1.09076,1.09077,1.09073,1.09073,32.4
03.07.2023 05:14:00.000 GMT+0530,1.09075,1.09083,1.09075,1.09082,64.8
03.07.2023 05:15:00.000 GMT+0530,1.09082,1.09086,1.09079,1.09086,202.5
03.07.2023 05:16:00.000 GMT+0530,1.09086,1.09092,1.09086,1.09088,156.15
03.07.2023 05:17:00.000 GMT+0530,1.09089,1.09092,1.09087,1.09088,188.1
03.07.2023 05:18:00.000 GMT+0530,1.09089,1.09101,1.09088,1.09098,165.51
03.07.2023 05:19:00.000 GMT+0530,1.09095,1.09102,1.09092,1.09097,210.93
03.07.2023 05:20:00.000 GMT+0530,1.09094,1.09097,1.09089,1.09089,112.05
03.07.2023 05:21:00.000 GMT+0530,1.09088,1.09088,1.09079,1.09081,105.3
03.07.2023 05:22:00.000 GMT+0530,1.09081,1.09081,1.09079,1.09080,60.3
03.07.2023 05:23:00.000 GMT+0530,1.09080,1.09080,1.09069,1.09073,256.5
03.07.2023 05:24:00.000 GMT+0530,1.09072,1.09074,1.09067,1.09073,195.75
03.07.2023 05:25:00.000 GMT+0530,1.09072,1.09077,1.09071,1.09073,189.9
03.07.2023 05:26:00.000 GMT+0530,1.09073,1.09075,1.09068,1.09073,195.75
03.07.2023 05:27:00.000 GMT+0530,1.09073,1.09073,1.09070,1.09072,48.6
03.07.2023 05:28:00.000 GMT+0530,1.09072,1.09074,1.09064,1.09068,119.92
03.07.2023 05:29:00.000 GMT+0530,1.09069,1.09076,1.09069,1.09075,71.1
03.07.2023 05:30:00.000 GMT+0530,1.09075,1.09079,1.09055,1.09068,0.00049228
03.07.2023 05:31:00.000 GMT+0530,1.09068,1.09079,1.09068,1.09075,0.00021108000000000015
03.07.2023 05:32:00.000 GMT+0530,1.09075,1.09088,1.09063,1.09063,0.00031952000000000006
03.07.2023 05:33:00.000 GMT+0530,1.09063,1.09080,1.09061,1.09076,0.00029124000000000006
03.07.2023 05:34:00.000 GMT+0530,1.09075,1.09076,1.09071,1.09073,0.000057669999999999995
03.07.2023 05:35:00.000 GMT+0530,1.09074,1.09075,1.09068,1.09072,0.00012783000000000003
03.07.2023 05:36:00.000 GMT+0530,1.09073,1.09073,1.09068,1.09068,0.00008874999999999999
03.07.2023 05:37:00.000 GMT+0530,1.09070,1.09077,1.09068,1.09076,0.00019461000000000004
03.07.2023 05:38:00.000 GMT+0530,1.09076,1.09088,1.09076,1.09078,0.00014335
03.07.2023 05:39:00.000 GMT+0530,1.09078,1.09089,1.09078,1.09087,0.00029838000000000016
03.07.2023 05:40:00.000 GMT+0530,1.09086,1.09090,1.09084,1.09088,0.00014152999999999993
03.07.2023 05:41:00.000 GMT+0530,1.09088,1.09090,1.09087,1.09088,0.00014307000000000008
03.07.2023 05:42:00.000 GMT+0530,1.09087,1.09090,1.09083,1.09083,0.00014051000000000005
03.07.2023 05:43:00.000 GMT+0530,1.09083,1.09083,1.09074,1.09081,0.000057570000000000026
03.07.2023 05:44:00.000 GMT+0530,1.09082,1.09085,1.09082,1.09084,0.00007288
03.07.2023 05:45:00.000 GMT+0530,1.09086,1.09092,1.09086,1.09090,0.00019245
03.07.2023 05:46:00.000 GMT+0530,1.09091,1.09096,1.09078,1.09079,0.00022544000000000006
03.07.2023 05:47:00.000 GMT+0530,1.09079,1.09089,1.09077,1.09089,0.00016264999999999997
03.07.2023 05:48:00.000 GMT+0530,1.09091,1.09093,1.09083,1.09084,0.00008323999999999997
03.07.2023 05:49:00.000 GMT+0530,1.09084,1.09084,1.09066,1.09067,0.0001379599999999999
03.07.2023 05:50:00.000 GMT+0530,1.09067,1.09071,1.09062,1.09067,0.00014987
03.07.2023 05:51:00.000 GMT+0530,1.09067,1.09070,1.09062,1.09064,0.00019813
03.07.2023 05:52:00.000 GMT+0530,1.09064,1.09065,1.09060,1.09061,0.00012554
03.07.2023 05:53:00.000 GMT+0530,1.09060,1.09068,1.09060,1.09066,0.00013365000000000002
03.07.2023 05:54:00.000 GMT+0530,1.09066,1.09067,1.09060,1.09060,0.00017517000000000005
03.07.2023 05:55:00.000 GMT+0530,1.09061,1.09063,1.09053,1.09062,0.00021284999999999994
03.07.2023 05:56:00.000 GMT+0530,1.09061,1.09064,1.09057,1.09060,0.00024466
03.07.2023 05:57:00.000 GMT+0530,1.09060,1.09069,1.09060,1.09069,0.00013810999999999994
03.07.2023 05:58:00.000 GMT+0530,1.09068,1.09077,1.09067,1.09077,0.00010762999999999993
03.07.2023 05:59:00.000 GMT+0530,1.09077,1.09080,1.09073,1.09076,0.00013318
03.07.2023 06:00:00.000 GMT+0530,1.09076,1.09077,1.09065,1.09066,0.00015471000000000004
03.07.2023 06:01:00.000 GMT+0530,1.09066,1.09070,1.09065,1.09070,0.0000783
03.07.2023 06:02:00.000 GMT+0530,1.09070,1.09075,1.09070,1.09073,0.00014282999999999985
03.07.2023 06:03:00.000 GMT+0530,1.09073,1.09076,1.09067,1.09067,0.00010087999999999994
03.07.2023 06:04:00.000 GMT+0530,1.09067,1.09075,1.09065,1.09075,0.00016491999999999985
03.07.2023 06:05:00.000 GMT+0530,1.09075,1.09075,1.09070,1.09071,0.00010334999999999996
03.07.2023 06:06:00.000 GMT+0530,1.09069,1.09071,1.09060,1.09060,0.00020856000000000005
03.07.2023 06:07:00.000 GMT+0530,1.09060,1.09061,1.09055,1.09060,0.00006664000000000001
03.07.2023 06:08:00.000 GMT+0530,1.09064,1.09070,1.09063,1.09069,0.00016968000000000002
03.07.2023 06:09:00.000 GMT+0530,1.09070,1.09070,1.09067,1.09067,0.00017743999999999993
03.07.2023 06:10:00.000 GMT+0530,1.09066,1.09070,1.09066,1.09069,0.00013535
03.07.2023 06:11:00.000 GMT+0530,1.09068,1.09070,1.09068,1.09068,0.00010937
03.07.2023 06:12:00.000 GMT+0530,1.09069,1.09070,1.09065,1.09069,0.00017301
03.07.2023 06:13:00.000 GMT+0530,1.09069,1.09069,1.09057,1.09057,0.00020028000000000008
03.07.2023 06:14:00.000 GMT+0530,1.09055,1.09055,1.09047,1.09051,0.00019012000000000006
03.07.2023 06:15:00.000 GMT+0530,1.09052,1.09057,1.09051,1.09052,0.00020252000000000003
03.07.2023 06:16:00.000 GMT+0530,1.09051,1.09052,1.09040,1.09040,0.00017056
03.07.2023 06:17:00.000 GMT+0530,1.09039,1.09045,1.09033,1.09034,0.00011904999999999998
03.07.2023 06:18:00.000 GMT+0530,1.09034,1.09038,1.09027,1.09030,0.00013439
03.07.2023 06:19:00.000 GMT+0530,1.09032,1.09040,1.09030,1.09033,0.00021085999999999983
03.07.2023 06:20:00.000 GMT+0530,1.09032,1.09035,1.09027,1.09034,0.00022601999999999995
03.07.2023 06:21:00.000 GMT+0530,1.09032,1.09035,1.09027,1.09031,0.00017681999999999987
03.07.2023 06:22:00.000 GMT+0530,1.09030,1.09030,1.09024,1.09024,0.0001494099999999999
03.07.2023 06:23:00.000 GMT+0530,1.09025,1.09031,1.09025,1.09028,0.00010640999999999995
03.07.2023 06:24:00.000 GMT+0530,1.09028,1.09034,1.09024,1.09026,0.0003415100000000003
03.07.2023 06:25:00.000 GMT+0530,1.09026,1.09035,1.09023,1.09025,0.00027765000000000016
03.07.2023 06:26:00.000 GMT+0530,1.09025,1.09026,1.09020,1.09020,0.00013610999999999997
03.07.2023 06:27:00.000 GMT+0530,1.09016,1.09016,1.09004,1.09007,0.00023821999999999998
03.07.2023 06:28:00.000 GMT+0530,1.09006,1.09017,1.09006,1.09015,0.00031480000000000006
03.07.2023 06:29:00.000 GMT+0530,1.09015,1.09016,1.09014,1.09014,0.00014465
03.07.2023 06:30:00.000 GMT+0530,1.09014,1.09020,1.09011,1.09019,0.0002517499999999998
03.07.2023 06:31:00.000 GMT+0530,1.09019,1.09034,1.09016,1.09034,0.00022339999999999995
03.07.2023 06:32:00.000 GMT+0530,1.09033,1.09041,1.09027,1.09028,0.0002473299999999999
03.07.2023 06:33:00.000 GMT+0530,1.09027,1.09030,1.09024,1.09030,0.0001479199999999998
03.07.2023 06:34:00.000 GMT+0530,1.09030,1.09031,1.09027,1.09028,0.000060070000000000047
03.07.2023 06:35:00.000 GMT+0530,1.09028,1.09049,1.09025,1.09048,0.00017187999999999996
03.07.2023 06:36:00.000 GMT+0530,1.09045,1.09049,1.09043,1.09046,0.00014171999999999986
03.07.2023 06:37:00.000 GMT+0530,1.09046,1.09046,1.09035,1.09040,0.00009874999999999996
03.07.2023 06:38:00.000 GMT+0530,1.09040,1.09045,1.09040,1.09040,0.00017589999999999994
03.07.2023 06:39:00.000 GMT+0530,1.09040,1.09040,1.09035,1.09040,0.00004477000000000004
03.07.2023 06:40:00.000 GMT+0530,1.09040,1.09045,1.09040,1.09044,0.00008886999999999998
03.07.2023 06:41:00.000 GMT+0530,1.09044,1.09045,1.09038,1.09039,0.00011361999999999996
03.07.2023 06:42:00.000 GMT+0530,1.09039,1.09040,1.09027,1.09030,0.00011941
03.07.2023 06:43:00.000 GMT+0530,1.09029,1.09030,1.09018,1.09029,0.00018043000000000006
03.07.2023 06:44:00.000 GMT+0530,1.09029,1.09044,1.09028,1.09043,0.0001296
03.07.2023 06:45:00.000 GMT+0530,1.09044,1.09070,1.09044,1.09062,0.0003254
03.07.2023 06:46:00.000 GMT+0530,1.09063,1.09067,1.09061,1.09065,0.00012555000000000002
03.07.2023 06:47:00.000 GMT+0530,1.09066,1.09072,1.09065,1.09066,0.00011066999999999994
03.07.2023 06:48:00.000 GMT+0530,1.09066,1.09069,1.09064,1.09069,0.00010168999999999996
03.07.2023 06:49:00.000 GMT+0530,1.09069,1.09069,1.09066,1.09068,0.00014959000000000004
03.07.2023 06:50:00.000 GMT+0530,1.09067,1.09070,1.09064,1.09064,0.00020110999999999992
03.07.2023 06:51:00.000 GMT+0530,1.09064,1.09066,1.09058,1.09058,0.00029177999999999995
03.07.2023 06:52:00.000 GMT+0530,1.09059,1.09059,1.09049,1.09050,0.00016198000000000002
03.07.2023 06:53:00.000 GMT+0530,1.09049,1.09053,1.09045,1.09047,0.00034243000000000007
03.07.2023 06:54:00.000 GMT+0530,1.09048,1.09049,1.09039,1.09049,0.00032154
03.07.2023 06:55:00.000 GMT+0530,1.09048,1.09055,1.09048,1.09054,0.00014023000000000006
03.07.2023 06:56:00.000 GMT+0530,1.09053,1.09055,1.09049,1.09053,0.00026852000000000007
03.07.2023 06:57:00.000 GMT+0530,1.09053,1.09053,1.09044,1.09049,0.00037087999999999976
03.07.2023 06:58:00.000 GMT+0530,1.09049,1.09051,1.09044,1.09045,0.0002564700000000001
03.07.2023 06:59:00.000 GMT+0530,1.09046,1.09061,1.09046,1.09059,0.0002956200000000001
03.07.2023 07:00:00.000 GMT+0530,1.09058,1.09099,1.09058,1.09099,0.00040018000000000047
03.07.2023 07:01:00.000 GMT+0530,1.09100,1.09124,1.09100,1.09124,0.00033910000000000006
03.07.2023 07:02:00.000 GMT+0530,1.09128,1.09136,1.09126,1.09135,0.00019145999999999982
03.07.2023 07:03:00.000 GMT+0530,1.09135,1.09144,1.09112,1.09114,0.00024396999999999987
03.07.2023 07:04:00.000 GMT+0530,1.09115,1.09141,1.09113,1.09140,0.00046851
03.07.2023 07:05:00.000 GMT+0530,1.09141,1.09156,1.09139,1.09155,0.00025624999999999986
03.07.2023 07:06:00.000 GMT+0530,1.09157,1.09164,1.09155,1.09160,0.00033151000000000003
03.07.2023 07:07:00.000 GMT+0530,1.09160,1.09161,1.09156,1.09160,0.00032958999999999983
03.07.2023 07:08:00.000 GMT+0530,1.09159,1.09175,1.09158,1.09175,0.00037718000000000023
03.07.2023 07:09:00.000 GMT+0530,1.09175,1.09176,1.09157,1.09159,0.0004518499999999998
03.07.2023 07:10:00.000 GMT+0530,1.09160,1.09163,1.09155,1.09157,0.00030519999999999983
03.07.2023 07:11:00.000 GMT+0530,1.09157,1.09157,1.09136,1.09138,0.00027471
03.07.2023 07:12:00.000 GMT+0530,1.09139,1.09151,1.09137,1.09139,0.00026414
03.07.2023 07:13:00.000 GMT+0530,1.09138,1.09139,1.09134,1.09135,0.00022396999999999996
03.07.2023 07:14:00.000 GMT+0530,1.09135,1.09136,1.09121,1.09128,0.00012067999999999987
03.07.2023 07:15:00.000 GMT+0530,1.09129,1.09145,1.09129,1.09140,0.00026678
03.07.2023 07:16:00.000 GMT+0530,1.09140,1.09140,1.09126,1.09126,0.0002694400000000001
03.07.2023 07:17:00.000 GMT+0530,1.09125,1.09126,1.09120,1.09120,0.00016838999999999998
03.07.2023 07:18:00.000 GMT+0530,1.09119,1.09120,1.09103,1.09103,0.00030057999999999994
03.07.2023 07:19:00.000 GMT+0530,1.09104,1.09106,1.09101,1.09103,0.00031716
03.07.2023 07:20:00.000 GMT+0530,1.09102,1.09106,1.09099,1.09104,0.00020767999999999975
03.07.2023 07:21:00.000 GMT+0530,1.09104,1.09104,1.09089,1.09092,0.00009784999999999999
03.07.2023 07:22:00.000 GMT+0530,1.09092,1.09092,1.09079,1.09085,0.00027401000000000026
03.07.2023 07:23:00.000 GMT+0530,1.09085,1.09089,1.09071,1.09071,0.00016848999999999995
03.07.2023 07:24:00.000 GMT+0530,1.09073,1.09085,1.09073,1.09078,0.00024082999999999998
03.07.2023 07:25:00.000 GMT+0530,1.09078,1.09079,1.09068,1.09070,0.0002581800000000001
03.07.2023 07:26:00.000 GMT+0530,1.09070,1.09080,1.09069,1.09080,0.00026184
03.07.2023 07:27:00.000 GMT+0530,1.09080,1.09080,1.09068,1.09076,0.0001512999999999999
03.07.2023 07:28:00.000 GMT+0530,1.09077,1.09094,1.09075,1.09089,0.00029307000000000004
03.07.2023 07:29:00.000 GMT+0530,1.09089,1.09090,1.09085,1.09090,0.00022551999999999997
03.07.2023 07:30:00.000 GMT+0530,1.09092,1.09100,1.09090,1.09090,0.00022899999999999998
03.07.2023 07:31:00.000 GMT+0530,1.09089,1.09090,1.09087,1.09090,0.00004603000000000001
03.07.2023 07:32:00.000 GMT+0530,1.09090,1.09094,1.09078,1.09085,0.00017779000000000007
03.07.2023 07:33:00.000 GMT+0530,1.09084,1.09100,1.09084,1.09094,0.0003629600000000001
03.07.2023 07:34:00.000 GMT+0530,1.09095,1.09103,1.09086,1.09095,0.0005596599999999992
03.07.2023 07:35:00.000 GMT+0530,1.09094,1.09094,1.09084,1.09089,0.00030076000000000007
03.07.2023 07:36:00.000 GMT+0530,1.09090,1.09095,1.09085,1.09095,0.00020334999999999993
03.07.2023 07:37:00.000 GMT+0530,1.09097,1.09100,1.09085,1.09086,0.00020700000000000007
03.07.2023 07:38:00.000 GMT+0530,1.09086,1.09086,1.09071,1.09073,0.00017054999999999984
03.07.2023 07:39:00.000 GMT+0530,1.09074,1.09081,1.09072,1.09078,0.00020775999999999995
03.07.2023 07:40:00.000 GMT+0530,1.09078,1.09090,1.09078,1.09090,0.0001593199999999999
03.07.2023 07:41:00.000 GMT+0530,1.09089,1.09095,1.09083,1.09087,0.00022184
03.07.2023 07:42:00.000 GMT+0530,1.09088,1.09090,1.09087,1.09089,0.0002026499999999999
03.07.2023 07:43:00.000 GMT+0530,1.09089,1.09103,1.09089,1.09102,0.00032708000000000005
03.07.2023 07:44:00.000 GMT+0530,1.09100,1.09100,1.09095,1.09099,0.00017224000000000002
03.07.2023 07:45:00.000 GMT+0530,1.09100,1.09100,1.09093,1.09095,0.00025801
03.07.2023 07:46:00.000 GMT+0530,1.09094,1.09099,1.09089,1.09096,0.0001509599999999999
03.07.2023 07:47:00.000 GMT+0530,1.09098,1.09104,1.09084,1.09084,0.00024581999999999995
03.07.2023 07:48:00.000 GMT+0530,1.09085,1.09089,1.09082,1.09088,0.00008884999999999999
03.07.2023 07:49:00.000 GMT+0530,1.09088,1.09088,1.09072,1.09075,0.00009852999999999993
03.07.2023 07:50:00.000 GMT+0530,1.09075,1.09076,1.09072,1.09073,0.00008573999999999993
03.07.2023 07:51:00.000 GMT+0530,1.09074,1.09075,1.09066,1.09072,0.0001831699999999999
03.07.2023 07:52:00.000 GMT+0530,1.09072,1.09086,1.09072,1.09086,0.00007468999999999995
03.07.2023 07:53:00.000 GMT+0530,1.09086,1.09095,1.09084,1.09088,0.00029652
03.07.2023 07:54:00.000 GMT+0530,1.09088,1.09090,1.09078,1.09083,0.0004488800000000001
03.07.2023 07:55:00.000 GMT+0530,1.09082,1.09087,1.09082,1.09083,0.00016084999999999998
03.07.2023 07:56:00.000 GMT+0530,1.09084,1.09091,1.09084,1.09085,0.00020387000000000004
03.07.2023 07:57:00.000 GMT+0530,1.09085,1.09085,1.09078,1.09084,0.0001568499999999999
03.07.2023 07:58:00.000 GMT+0530,1.09084,1.09085,1.09081,1.09083,0.00009160999999999999
03.07.2023 07:59:00.000 GMT+0530,1.09084,1.09089,1.09083,1.09083,0.00007167000000000002
03.07.2023 08:00:00.000 GMT+0530,1.09082,1.09085,1.09077,1.09084,0.00022249999999999993
03.07.2023 08:01:00.000 GMT+0530,1.09084,1.09084,1.09076,1.09078,0.00017376999999999998
03.07.2023 08:02:00.000 GMT+0530,1.09075,1.09076,1.09071,1.09071,0.00015144999999999997
03.07.2023 08:03:00.000 GMT+0530,1.09070,1.09075,1.09068,1.09069,0.00014236999999999998
03.07.2023 08:04:00.000 GMT+0530,1.09068,1.09076,1.09064,1.09076,0.00012490999999999991
03.07.2023 08:05:00.000 GMT+0530,1.09075,1.09080,1.09068,1.09068,0.00009875999999999997
03.07.2023 08:06:00.000 GMT+0530,1.09070,1.09081,1.09067,1.09079,0.00005580000000000005
03.07.2023 08:07:00.000 GMT+0530,1.09077,1.09077,1.09065,1.09070,0.00012507000000000005
03.07.2023 08:08:00.000 GMT+0530,1.09070,1.09081,1.09070,1.09077,0.0003580900000000001
03.07.2023 08:09:00.000 GMT+0530,1.09077,1.09078,1.09071,1.09073,0.00013522
03.07.2023 08:10:00.000 GMT+0530,1.09074,1.09083,1.09065,1.09080,0.00022864000000000006
03.07.2023 08:11:00.000 GMT+0530,1.09081,1.09092,1.09081,1.09090,0.00016994000000000004
03.07.2023 08:12:00.000 GMT+0530,1.09090,1.09095,1.09086,1.09089,0.00016371000000000002
03.07.2023 08:13:00.000 GMT+0530,1.09089,1.09089,1.09074,1.09085,0.00020574999999999996
03.07.2023 08:14:00.000 GMT+0530,1.09085,1.09089,1.09084,1.09089,0.00012373000000000004
03.07.2023 08:15:00.000 GMT+0530,1.09091,1.09095,1.09090,1.09090,0.00008526000000000001
03.07.2023 08:16:00.000 GMT+0530,1.09089,1.09089,1.09078,1.09079,0.00013161000000000002
03.07.2023 08:17:00.000 GMT+0530,1.09078,1.09081,1.09073,1.09081,0.00017300999999999997
03.07.2023 08:18:00.000 GMT+0530,1.09080,1.09087,1.09079,1.09085,0.00014125
03.07.2023 08:19:00.000 GMT+0530,1.09085,1.09090,1.09085,1.09089,0.00015565999999999998
03.07.2023 08:20:00.000 GMT+0530,1.09089,1.09091,1.09082,1.09083,0.00021884999999999998
03.07.2023 08:21:00.000 GMT+0530,1.09084,1.09085,1.09078,1.09079,0.00027645000000000013
03.07.2023 08:22:00.000 GMT+0530,1.09079,1.09080,1.09076,1.09078,0.00021597000000000017
03.07.2023 08:23:00.000 GMT+0530,1.09079,1.09079,1.09073,1.09074,0.0002771000000000001
03.07.2023 08:24:00.000 GMT+0530,1.09073,1.09075,1.09067,1.09069,0.00013357000000000006
03.07.2023 08:25:00.000 GMT+0530,1.09070,1.09073,1.09068,1.09073,0.00003892
03.07.2023 08:26:00.000 GMT+0530,1.09075,1.09080,1.09073,1.09080,0.0003527100000000001
03.07.2023 08:27:00.000 GMT+0530,1.09079,1.09079,1.09079,1.09079,0.000039600000000000014
03.07.2023 08:28:00.000 GMT+0530,1.09080,1.09080,1.09071,1.09075,0.00016460999999999996
03.07.2023 08:29:00.000 GMT+0530,1.09074,1.09075,1.09073,1.09074,0.00017607000000000004
03.07.2023 08:30:00.000 GMT+0530,1.09074,1.09075,1.09066,1.09067,0.0003118199999999999
03.07.2023 08:31:00.000 GMT+0530,1.09067,1.09068,1.09064,1.09065,0.00009471999999999995
03.07.2023 08:32:00.000 GMT+0530,1.09065,1.09066,1.09065,1.09065,0.00010890000000000003
03.07.2023 08:33:00.000 GMT+0530,1.09066,1.09075,1.09066,1.09075,0.00016514999999999998
03.07.2023 08:34:00.000 GMT+0530,1.09075,1.09079,1.09070,1.09079,0.00017826
03.07.2023 08:35:00.000 GMT+0530,1.09080,1.09083,1.09076,1.09076,0.00019022
03.07.2023 08:36:00.000 GMT+0530,1.09075,1.09085,1.09075,1.09085,0.00025373999999999997
03.07.2023 08:37:00.000 GMT+0530,1.09084,1.09086,1.09084,1.09085,0.00007695
03.07.2023 08:38:00.000 GMT+0530,1.09086,1.09086,1.09083,1.09083,0.00008158
03.07.2023 08:39:00.000 GMT+0530,1.09083,1.09085,1.09078,1.09083,0.00023183
03.07.2023 08:40:00.000 GMT+0530,1.09083,1.09084,1.09079,1.09079,0.00019984
03.07.2023 08:41:00.000 GMT+0530,1.09080,1.09085,1.09078,1.09084,0.00022830000000000002
03.07.2023 08:42:00.000 GMT+0530,1.09084,1.09085,1.09078,1.09078,0.0003875299999999996
03.07.2023 08:43:00.000 GMT+0530,1.09079,1.09087,1.09076,1.09083,0.00016905999999999998
03.07.2023 08:44:00.000 GMT+0530,1.09084,1.09087,1.09083,1.09084,0.00014481
03.07.2023 08:45:00.000 GMT+0530,1.09083,1.09085,1.09077,1.09078,0.00034156999999999997
03.07.2023 08:46:00.000 GMT+0530,1.09079,1.09081,1.09078,1.09078,0.0002178799999999999
03.07.2023 08:47:00.000 GMT+0530,1.09078,1.09082,1.09078,1.09081,0.00018715000000000002
03.07.2023 08:48:00.000 GMT+0530,1.09080,1.09089,1.09080,1.09087,0.00016136
03.07.2023 08:49:00.000 GMT+0530,1.09088,1.09088,1.09085,1.09087,0.00010502999999999998
03.07.2023 08:50:00.000 GMT+0530,1.09086,1.09086,1.09077,1.09078,0.0001503700000000001
03.07.2023 08:51:00.000 GMT+0530,1.09079,1.09079,1.09074,1.09075,0.00018024000000000005
03.07.2023 08:52:00.000 GMT+0530,1.09074,1.09082,1.09074,1.09080,0.00013418000000000007
03.07.2023 08:53:00.000 GMT+0530,1.09079,1.09087,1.09079,1.09085,0.00017773000000000005
03.07.2023 08:54:00.000 GMT+0530,1.09085,1.09089,1.09084,1.09084,0.00012472
03.07.2023 08:55:00.000 GMT+0530,1.09084,1.09089,1.09084,1.09088,0.00009772999999999999
03.07.2023 08:56:00.000 GMT+0530,1.09087,1.09088,1.09085,1.09088,0.00008130999999999988
03.07.2023 08:57:00.000 GMT+0530,1.09088,1.09095,1.09084,1.09084,0.00007769999999999996
03.07.2023 08:58:00.000 GMT+0530,1.09082,1.09082,1.09078,1.09079,0.00018741000000000013
03.07.2023 08:59:00.000 GMT+0530,1.09079,1.09079,1.09075,1.09075,0.00015997
03.07.2023 09:00:00.000 GMT+0530,1.09074,1.09080,1.09074,1.09078,0.00027358000000000016
03.07.2023 09:01:00.000 GMT+0530,1.09079,1.09079,1.09074,1.09074,0.00003464
03.07.2023 09:02:00.000 GMT+0530,1.09077,1.09084,1.09077,1.09078,0.00007265000000000002
03.07.2023 09:03:00.000 GMT+0530,1.09078,1.09080,1.09076,1.09079,0.00015100000000000012
03.07.2023 09:04:00.000 GMT+0530,1.09078,1.09084,1.09078,1.09084,0.00011042000000000002
03.07.2023 09:05:00.000 GMT+0530,1.09084,1.09084,1.09076,1.09079,0.00012395
03.07.2023 09:06:00.000 GMT+0530,1.09079,1.09080,1.09070,1.09074,0.00024217999999999993
03.07.2023 09:07:00.000 GMT+0530,1.09075,1.09079,1.09074,1.09075,0.00008667000000000002
03.07.2023 09:08:00.000 GMT+0530,1.09075,1.09080,1.09075,1.09080,0.00022239000000000002
03.07.2023 09:09:00.000 GMT+0530,1.09080,1.09085,1.09079,1.09083,0.00013677999999999997
03.07.2023 09:10:00.000 GMT+0530,1.09083,1.09095,1.09083,1.09095,0.00009045000000000002
03.07.2023 09:11:00.000 GMT+0530,1.09095,1.09100,1.09093,1.09099,0.0002853000000000001
03.07.2023 09:12:00.000 GMT+0530,1.09099,1.09100,1.09096,1.09099,0.00017437
03.07.2023 09:13:00.000 GMT+0530,1.09100,1.09114,1.09099,1.09113,0.00020117000000000008
03.07.2023 09:14:00.000 GMT+0530,1.09114,1.09122,1.09114,1.09118,0.00035455000000000013
03.07.2023 09:15:00.000 GMT+0530,1.09119,1.09119,1.09113,1.09114,0.0001690300000000001
03.07.2023 09:16:00.000 GMT+0530,1.09112,1.09113,1.09108,1.09111,0.00021437
03.07.2023 09:17:00.000 GMT+0530,1.09111,1.09114,1.09110,1.09110,0.00005130000000000003
